,documentSentiment.magnitude,documentSentiment.score,PetID
4617,0.2,0.2,0fb548aac
4618,0.5,0.1,3b1976326
4619,0.6,-0.6,a88733fd1
4620,0.4,0.4,edf6a5240
4621,3.7,0.3,411792ceb
4622,3.8,0.2,0e922caab
4623,0.8,0.1,c60e6aff7
4624,0.1,0.1,ef896feeb
4625,1.6,0.4,7fab3c124
4626,0.2,-0.2,79d1b0215
4627,2.2,0.4,29aa0b74b
4628,0.3,0.3,e8e2a6a8d
4629,0.6,0.1,d476272d7
4630,1.8,0.3,f98e4f7b6
4631,1.1,0.2,6502dbe72
4632,4.7,0.4,8cfba1686
4633,19.0,0.0,3c2e29219
4634,1.3,0.3,9dae4e297
4635,1.1,0.2,e0811bfc8
4636,3.2,0.6,e32f5a36f
4637,0.9,0.9,ac31057e6
4638,1.8,0.4,ae58f28bc
4639,2.8,0.0,cae004390
4640,0.9,0.9,2a6bb49f5
4641,2.1,0.3,0806f9e3f
4642,0.2,0.2,71510cf8b
4643,7.5,0.2,d49ea4e84
4644,0.4,-0.1,3b178aa59
4645,1.6,0.1,2b446dd3c
4646,0.3,0.3,1123cd69d
4647,0.9,0.9,a3af82b71
4648,1.1,0.1,c11ca8051
4649,4.7,0.1,5f5bd40ca
4650,0.8,-0.8,803594e09
4651,2.1,0.5,06395bb8d
4652,2.8,0.2,813a6335b
4653,0.0,0.0,1fb9fdf7f
4654,1.0,0.2,f4ea05a34
4655,1.7,0.8,4eb9c5991
4656,2.4,0.4,fb3bd80d1
4657,0.4,0.2,ad56c5705
4658,9.1,0.2,d687c7171
4659,7.8,0.3,8aeda3d62
4660,5.5,0.1,4c594983d
4661,0.8,0.8,91ef9278d
4662,1.4,0.3,95cdbaecc
4663,0.9,0.9,3a67f200f
4664,3.8,0.1,36c4871dc
4665,5.7,0.3,0637293ec
4666,1.3,0.4,f245f7d4f
4667,0.3,0.3,c6d91de2b
4668,0.9,0.4,3f834da3b
4669,0.8,0.8,988988d5b
4670,2.5,0.8,83dff4077
4671,0.0,0.0,1f7c7c248
4672,1.2,0.1,94135f81c
4673,3.0,0.1,475098962
4674,1.1,0.2,5ecd80dba
4675,1.4,-0.1,2b4c4793d
4676,0.3,0.1,fb9d3b9ef
4677,0.8,0.0,fe2757847
4678,0.7,0.7,dcd93c794
4679,0.8,0.8,c93191313
4680,0.8,0.1,80fcb8392
4681,1.9,-0.1,c70a3fcc5
4682,0.3,0.3,47163bb58
4683,3.0,0.2,622f08247
4684,1.7,-0.2,ae089cd20
4685,3.1,0.6,a21b2a42c
4686,0.8,0.2,8a6701090
4687,2.6,0.1,9a38d4275
4688,2.0,0.0,999d24492
4689,3.0,0.7,ec2bb7160
4690,3.5,0.4,8e7c16add
4691,0.9,0.9,6090e5de6
4692,1.4,0.2,fe879c04e
4693,2.0,0.3,36ed4f417
4694,0.9,0.9,bbd225f09
4695,1.1,0.3,2e1e8bbe3
4696,0.3,0.3,d0101e748
4697,2.0,0.4,1d48855c5
4698,13.2,0.4,c634af483
4699,1.6,0.0,7a40628fd
4700,3.8,0.2,67532bb27
4701,0.8,0.4,0b243ba27
4702,4.7,0.2,dd579722a
4703,0.8,0.8,353c89ed3
4704,0.9,0.9,11a30eacf
4705,6.5,0.4,49113adb2
4706,0.9,0.4,c02a9554d
4707,1.8,0.3,1dff1959b
4708,7.0,0.3,ef7bdaf3a
4709,0.6,-0.1,ef14eb18e
4710,5.7,0.3,0154e0f7b
4711,1.2,0.2,aa07ee8b8
4712,2.4,0.6,1117a135d
4713,0.8,0.8,b207cf9ea
4714,3.0,0.5,e1c14443e
4715,10.3,0.3,8ccda6476
4716,1.0,0.0,15956c89f
4717,0.8,0.1,2fdd78c55
4718,0.9,0.9,db635ae93
4719,2.3,0.5,355743336
4720,1.1,0.0,c01daffcc
4721,1.0,0.3,cad8537e1
4722,0.7,0.7,db1f9bca1
4723,0.8,0.1,5242038c7
4724,0.8,0.8,27f0a51cd
4725,7.1,0.4,e4464efa8
4726,3.0,0.2,069064d1d
4727,8.9,0.6,0e8c2a1aa
4728,1.2,-0.1,34ed5aa64
4729,0.5,-0.1,27e649547
4730,0.2,0.2,43c43bfed
4731,3.3,0.0,68936da8c
4732,1.0,0.5,eefb8d885
4733,0.1,0.1,c86e1aab2
4734,0.3,0.3,b663299dc
4735,3.0,0.0,5287fead8
4736,0.3,0.3,fe65d17b1
4737,1.4,0.4,14bf62107
4738,2.9,0.5,3ce0f0aa5
4739,0.3,-0.3,0792dbfa4
4740,1.2,0.3,c457ca802
4741,2.6,0.0,5a17ff971
4742,3.5,0.7,1ce555db8
4743,3.1,0.3,e58225b2e
4744,2.7,0.2,a2124f529
4745,1.7,0.2,a8518bd6b
4746,1.3,0.0,55f8f6120
4747,0.4,0.4,b60e920db
4748,1.8,0.1,c469973de
4749,2.3,0.2,1fdf2880b
4750,0.7,0.0,38cd559f6
4751,1.8,0.3,96eb3ec09
4752,2.0,0.3,49310cec4
4753,12.9,0.2,1f34d9c73
4754,1.5,0.5,3c2100f6e
4755,2.0,-0.2,f3ed20ed7
4756,0.7,0.7,09b7cd500
4757,3.3,0.2,3da55a076
4758,0.1,0.0,a68e8378d
4759,1.9,0.3,7c82670f8
4760,1.2,0.3,f33406495
4761,3.5,0.4,df926a23d
4762,4.1,0.5,9f2e4a2e1
4763,1.4,0.3,c72cb0d9b
4764,0.8,0.8,b9fa9ce00
4765,2.2,0.3,9b6c3beb5
4766,3.1,0.3,da4a5403d
4767,1.8,0.9,3740bcc5d
4768,2.3,0.3,c60a12958
4769,2.1,0.4,b43155295
4770,2.3,-0.1,fd33218b8
4771,3.2,0.6,3433731c5
4772,1.0,0.2,e9e82ad8f
4773,0.9,0.9,e633386b0
4774,0.0,0.0,8c9f6c718
4775,2.9,0.2,b9086e44f
4776,3.4,0.3,c71d537da
4777,2.3,0.3,41be30895
4778,1.4,0.2,8837fcacc
4779,0.0,0.0,1a4a2e683
4780,4.5,0.2,456908d93
4781,2.6,0.3,81e692e30
4782,0.1,0.1,e61d62489
4783,3.8,0.1,ba392c802
4784,3.9,0.4,2b31f1be3
4785,0.9,0.9,ebd128d90
4786,0.8,0.4,3f2a40f0a
4787,0.1,0.1,3dc98128b
4788,9.5,0.2,a9bfec3ba
4789,2.7,0.1,e4424b719
4790,0.3,0.1,62f87187d
4791,3.8,0.3,42bec87cd
4792,0.9,0.9,b99d5d532
4793,1.2,0.4,0a4fc94e5
4794,1.5,0.1,311e28b8b
4795,1.0,0.3,5bd541f6f
4796,2.0,0.1,12e711074
4797,2.5,0.0,9b2d6b1f3
4798,5.4,0.1,6d67ee4d1
4799,0.7,0.1,ad5021d77
4800,1.3,0.2,fb82bfecd
4801,1.0,0.0,67be298a7
4802,1.9,0.4,331c0bbf3
4803,2.2,0.1,be376ea01
4804,1.0,0.5,93c9866b0
4805,1.3,0.6,f399cf0d2
4806,0.0,0.0,d4bb8cf0a
4807,0.9,0.9,99cbd42dc
4808,0.6,0.6,f432156e6
4809,9.4,0.3,42af80bc3
4810,3.2,0.1,326b17344
4811,0.2,0.2,bcf13ec9d
4812,0.4,0.0,44f198a24
4813,2.2,0.4,caf56c307
4814,1.1,0.5,4d7578341
4815,0.4,0.0,6d4f64bb7
4816,2.4,0.4,ef1966105
4817,2.7,0.6,b921bfb80
4818,0.0,0.0,11543e9ce
4819,1.2,0.4,7abf263f7
4820,0.4,0.1,ca7a148c0
4821,1.5,0.3,bdf958227
4822,2.5,0.3,d4c3abf4c
4823,3.0,0.2,f555570eb
4824,3.5,0.1,f65fe3e26
4825,2.9,0.4,90592e40c
4826,0.9,0.9,a16f85c6f
4827,1.6,0.8,ceec02726
4828,0.1,0.1,56e3f3baf
4829,0.1,0.0,5aff9022b
4830,3.6,0.5,121ee5fa0
4831,1.7,0.4,6c7efd1a5
4832,3.4,0.4,57184a406
4833,4.7,0.5,3f109dab7
4834,9.2,0.3,f7bf646ee
4835,1.8,0.9,c2f8022f3
4836,0.8,0.8,affeb8b58
4837,0.1,0.1,ab38d8710
4838,4.3,0.0,261fc97ec
4839,1.7,0.1,788ea6e94
4840,0.0,0.0,3c155e05c
4841,1.8,0.9,30b9fbf81
4842,0.7,0.3,37204e0c1
4843,2.1,0.1,bc7956085
4844,0.0,0.0,977104c05
4845,1.5,0.0,3aa622eed
4846,2.1,0.4,3c4b478e1
4847,6.0,0.0,f2b8dbfde
4848,0.3,0.3,056bf1b17
4849,3.4,-0.1,318c35c04
4850,2.4,0.1,cfe66604e
4851,2.5,0.4,c8daba029
4852,4.5,0.5,4f9b31590
4853,2.4,0.3,6ebcc7756
4854,0.9,0.9,83f13202e
4855,2.8,0.7,214dbc1f4
4856,0.8,0.8,f6549ffdd
4857,1.3,0.6,653b3e668
4858,0.0,0.0,1d6a1b32c
4859,3.9,0.3,7977491da
4860,2.1,0.3,51c4018b8
4861,0.7,0.3,404eb3b06
4862,0.0,0.0,5e3dc5d76
4863,1.1,0.2,de35c9f48
4864,1.1,0.1,46539f4bf
4865,4.7,0.0,a119ce67e
4866,2.0,0.6,c2bb6a3be
4867,1.1,0.0,8ec043344
4868,0.8,0.8,876453f9d
4869,0.2,0.2,6ac7e0c51
4870,2.1,-0.2,a98a5b0e8
4871,1.9,0.0,4518f180e
4872,2.6,0.0,2679a20fe
4873,3.2,0.3,eac9739c8
4874,0.1,0.1,eb8de7f47
4875,0.6,0.6,44d1246e0
4876,0.6,0.0,e84771c5d
4877,2.2,0.4,c76e9857b
4878,2.2,0.1,1dbcdd322
4879,0.5,0.5,3397adec3
4880,0.0,0.0,be0e2dfbc
4881,1.1,0.1,630fe24e7
4882,2.9,0.1,c3208c19d
4883,0.9,0.3,dfdbfce71
4884,2.0,0.1,38a7b1842
4885,0.9,0.9,9dca0bf20
4886,1.5,0.0,35a6a9ef4
4887,1.4,0.0,5edf4d9bb
4888,1.8,0.6,2d813cd28
4889,2.0,0.4,445c703ff
4890,0.3,0.1,bf01af28f
4891,0.8,0.8,8b693ca84
4892,3.7,0.2,b3db0fa59
4893,3.0,0.7,67839e63d
4894,2.5,0.3,af6364af9
4895,1.4,0.0,1894ab073
4896,0.2,0.1,15ee5f008
4897,0.3,-0.3,c120a6f75
4898,3.6,0.3,113bc00e8
4899,0.2,0.2,8ba1566de
4900,0.8,0.8,85fc3c314
4901,1.9,0.4,ac498ad58
4902,7.5,0.0,b7575471f
4903,1.8,0.1,d2d9924f0
4904,1.7,0.0,24e800fa6
4905,2.8,0.6,8f38dbd18
4906,1.1,0.5,1ae9a98d3
4907,0.7,-0.2,04f8947f3
4908,5.9,0.7,8d8895245
4909,0.2,0.2,72f891e55
4910,1.0,0.5,f195c540d
4911,1.7,0.0,1fe400328
4912,0.2,-0.2,a2c44393c
4913,4.9,0.2,a2e22831f
4914,1.2,0.1,933b2b3d4
4915,1.7,-0.1,fd740c8dc
4916,1.1,0.3,30d293a39
4917,3.4,0.5,e2bcb9213
4918,2.3,0.5,90365353e
4919,2.4,0.4,c213bcac3
4920,3.9,0.3,751412a89
4921,2.1,0.5,35907f15e
4922,0.8,-0.3,bb05c1ce8
4923,4.0,0.0,e65375c05
4924,1.3,0.3,a684871b0
4925,1.2,-0.1,e0ad66343
4926,0.4,0.0,d6aa53be7
4927,2.9,0.2,8f13a2d89
4928,0.8,0.8,c96423707
4929,0.2,-0.1,d6243bdf8
4930,5.9,0.4,028d42a4b
4931,0.1,0.0,cc8401c02
4932,2.9,0.1,dcc43d4ab
4933,0.2,0.1,26365df53
4934,0.5,0.5,8ece5f3ba
4935,13.5,0.0,f9e4762d2
4936,3.3,0.5,03e429963
4937,0.0,0.0,f28c8090d
4938,1.1,0.2,edef78673
4939,0.0,0.0,a688a434e
4940,0.4,0.1,3d7d23a52
4941,3.4,0.3,680e24130
4942,1.3,0.3,870fc2931
4943,0.3,0.0,e4406b18a
4944,2.5,0.3,c89e5d2b1
4945,1.1,0.5,bb6276b35
4946,4.3,0.3,997653f86
4947,1.8,0.0,cf357f057
4948,1.2,0.0,9deb1340f
4949,2.0,0.4,c4a3c0456
4950,1.2,-0.1,f61e89a28
4951,1.3,0.2,132cc7d6c
4952,3.3,0.3,8b6f2ff52
4953,0.5,0.5,e5f54d20e
4954,1.7,0.0,289cc7f88
4955,0.8,0.1,660742236
4956,2.3,0.4,d33840dfa
4957,1.7,0.2,631c813af
4958,7.8,0.0,0753ad1cd
4959,0.4,-0.4,bb2c896c5
4960,0.2,0.1,23ce26e85
4961,1.2,0.0,d1f01fc04
4962,11.5,0.1,950dd345b
4963,1.9,0.3,b2385d700
4964,0.5,0.0,ef5fcd597
4965,2.4,0.6,745facb3c
4966,0.2,-0.2,71ad8e81d
4967,2.2,0.3,4c6048341
4968,1.8,0.1,4d0aa6427
4969,2.8,0.0,739cd2d34
4970,0.8,0.2,f0bfe80e3
4971,1.1,0.1,8e8d158cf
4972,1.6,0.5,503a567ed
4973,1.9,0.0,6cafa50dd
4974,0.1,-0.1,ff3d455a0
4975,1.4,0.4,43c661026
4976,0.9,0.4,711bebb99
4977,22.1,0.2,51f1d14b6
4978,1.7,0.8,c11df559d
4979,0.9,0.9,ab8386c6d
4980,0.7,0.1,f1e6fcd95
4981,4.7,0.0,8b6690d89
4982,1.6,0.0,efd805ea9
4983,4.2,0.4,f0ee32b27
4984,5.0,0.3,75e343c91
4985,4.3,0.1,88dc80de7
4986,0.0,0.0,554c80a2a
4987,3.9,0.5,e63a7dd84
4988,0.0,0.0,5267f524a
4989,0.8,-0.8,6df28d790
4990,10.8,0.1,69f9ebfbc
4991,3.5,0.5,f77a10b5f
4992,6.7,-0.1,461b33f39
4993,0.8,0.3,823fe0bbd
4994,0.9,0.2,3ac6d621b
4995,0.9,0.2,ff6ff53c4
4996,9.1,0.7,ca144ac2a
4997,2.8,0.5,1e115d8ff
4998,3.9,0.6,6aa6cfaaa
4999,0.9,0.9,dfff88c90
5000,1.8,0.9,a1b3dafc9
5001,8.3,0.5,f796b0a30
5002,1.1,0.5,3d2745318
5003,0.7,0.1,196d58932
5004,0.4,0.0,da424cdd7
5005,1.3,0.1,5ca36463c
5006,1.6,0.4,1a76d3ffa
5007,1.0,0.0,92b6acf73
5008,0.3,0.3,68d7d01d0
5009,4.9,0.4,acb9e48ff
5010,0.3,0.3,2b8008b16
5011,4.6,0.5,78ccb8039
5012,0.9,0.3,7ec0f1e9e
5013,3.0,0.6,de9e02d44
5014,2.2,0.5,15dc4c629
5015,0.4,0.1,748207a86
5016,2.2,0.2,479500716
5017,7.9,0.3,7d967671a
5018,2.1,0.7,311157c79
5019,1.5,0.1,2e1fcc8c4
5020,1.7,0.8,88cc4d5af
5021,0.7,0.2,b0c2a069c
5022,2.5,0.8,d981b6395
5023,2.1,0.1,9ca5f1891
5024,2.7,0.6,350208e1a
5025,1.3,-0.1,7db48c47a
5026,3.6,0.1,ff22356ef
5027,0.2,0.2,0e6b24bc4
5028,4.1,0.1,bb817b755
5029,5.8,0.2,d35a6449f
5030,3.2,0.2,9403ac24d
5031,3.3,0.6,50af81612
5032,1.0,0.3,79fd13ffd
5033,0.4,0.2,bcfea60f5
5034,1.2,0.4,953e3ebd4
5035,1.6,0.4,371d7e8ad
5036,0.6,0.6,6a3607d09
5037,0.7,0.1,1751240fe
5038,1.0,0.0,0c2e0fc7d
5039,1.5,0.5,91633ef0b
5040,7.6,0.2,afe19c37c
5041,2.8,0.3,2b6e5343e
5042,3.6,-0.1,ea3c51eb3
5043,1.4,0.3,076e5c59d
5044,2.2,0.5,7b75b46ea
5045,0.4,0.2,de0202010
5046,0.9,0.9,ffb6a7f5d
5047,0.1,0.1,d4ae1eedd
5048,1.6,-0.5,7faf2e49d
5049,9.0,0.2,c18984292
5050,1.8,0.0,f124ecf25
5051,2.0,0.3,706a9cd5c
5052,1.0,0.0,58396d68b
5053,3.3,0.3,f80157011
5054,1.6,0.0,d55faa0ff
5055,1.5,0.5,6edf4f4fb
5056,2.5,0.8,91568ddf1
5057,2.8,0.3,b7af4869d
5058,1.1,0.1,a8b358af2
5059,4.4,0.1,de1a20009
5060,8.9,0.3,1dfcfe139
5061,0.3,0.3,7bf5ab7bd
5062,1.5,0.7,67f351876
5063,5.1,0.3,94dc821ee
5064,2.6,0.1,a3d8c3aaa
5065,1.7,0.5,7b01ae317
5066,7.1,0.4,15cc01168
5067,32.0,0.2,86547ad6d
5068,1.9,0.0,0d551fb5b
5069,4.3,0.5,e1a2d9477
5070,1.1,0.5,bb1775dbe
5071,25.8,0.0,319e533b6
5072,0.4,0.2,4c9ea9908
5073,0.8,0.8,df874dd59
5074,1.2,0.1,e51470c34
5075,6.9,0.6,f15d587a7
5076,0.9,0.4,b8bc0c25c
5077,1.1,0.1,b66a5bd9d
5078,1.2,0.3,ea433c341
5079,3.3,0.3,147e587da
5080,5.6,0.4,6333963fe
5081,0.2,0.1,c4fcf4990
5082,3.0,0.4,38470b3c1
5083,3.1,0.5,5ab4df736
5084,2.8,0.7,d1ef30b8a
5085,1.7,0.4,a5a240214
5086,1.6,0.0,295a99691
5087,2.5,0.2,899859c9b
5088,1.6,0.1,6a4a4b403
5089,0.8,0.8,a6c7f3a13
5090,0.9,0.9,87241775f
5091,1.6,0.1,878214747
5092,1.3,0.4,e0cbab08b
5093,4.3,0.7,e1052f933
5094,1.8,0.0,4db45721a
5095,1.4,0.2,036e015d2
5096,0.1,0.0,806bcf604
5097,0.1,0.0,d5ee02201
5098,0.0,0.0,9b7179c65
5099,4.4,0.4,92d5ac408
5100,2.7,0.9,1e753137d
5101,1.0,0.1,1e62e6022
5102,1.5,0.0,9123c847a
5103,2.4,0.3,52e555a3a
5104,0.9,0.9,d70af36fd
5105,1.6,0.3,3050bd8df
5106,0.7,0.7,4d82fddba
5107,4.7,0.3,15a06cb97
5108,3.9,0.1,21f4a6abf
5109,2.7,0.1,d9cf525bb
5110,2.9,0.1,1bbe4e4f0
5111,2.1,0.5,86f7b4013
5112,0.4,-0.4,2f595e715
5113,0.0,0.0,c0771fde0
5114,0.2,0.2,0c49c9df2
5115,2.4,0.3,86e1089a3
5116,3.0,0.0,2c1340a91
5117,5.3,0.2,17e6747da
5118,1.0,0.2,133af5fc3
5119,1.3,0.3,79186dded
5120,3.3,0.2,6d6318af8
5121,0.1,0.1,03f130f5f
5122,0.9,0.9,ec7517f68
5123,2.3,0.3,b43e7b1fe
5124,2.5,0.2,28f1efe3c
5125,0.2,0.2,cf3491020
5126,0.7,0.1,378406cf4
5127,0.9,0.0,6d2c3b550
5128,3.0,0.3,86f41cec9
5129,2.7,0.6,863738ca1
5130,3.8,0.2,02cd64831
5131,0.9,0.9,de8b7400d
5132,0.3,0.3,fb9783859
5133,1.9,0.3,af9d89c50
5134,1.8,0.9,c23b6bbf6
5135,0.0,0.0,644d07ccb
5136,2.9,0.3,cc7d90ef4
5137,4.1,0.4,a1e153676
5138,1.5,0.0,e9eeadf82
5139,1.4,0.3,a27a03914
5140,1.4,0.1,e030b331f
5141,0.8,0.8,c12ee8ef0
5142,1.8,0.3,9817c3ef1
5143,1.1,0.1,8f31c806f
5144,0.8,0.2,b077aa9ee
5145,4.5,0.4,7687b7da2
5146,1.9,0.6,cc4670dac
5147,3.7,0.1,52782bca8
5148,5.2,0.4,585a4d5b9
5149,1.1,0.3,4a27c67eb
5150,2.1,0.2,3ca4780f5
5151,0.3,0.0,cb8cce181
5152,0.4,-0.4,548093fa9
5153,0.3,0.1,acc741f2d
5154,0.8,0.1,21847129b
5155,3.1,0.2,82905a82e
5156,0.0,0.0,95ee4775c
5157,1.1,0.3,b03336851
5158,2.6,0.4,e30182214
5159,2.8,0.0,2fa8b64b1
5160,6.3,0.3,8c2aae63b
5161,0.1,0.0,a686164c9
5162,2.9,0.7,1952397d3
5163,2.1,0.2,9c3f9ca37
5164,1.3,0.6,704737525
5165,0.9,0.9,3d9784a88
5166,1.5,0.0,6de0087e7
5167,0.5,0.0,53b442005
5168,0.9,0.9,4f3e35156
5169,0.8,0.8,7b8d76961
5170,0.8,0.8,1fd464902
5171,1.3,0.3,e6e4a6f37
5172,5.5,0.4,4cdb41608
5173,1.4,0.7,b9005c792
5174,1.6,0.5,063495ecd
5175,2.0,0.0,b1e590596
5176,2.8,0.4,559afad4f
5177,4.0,0.0,1aef9fc86
5178,0.9,0.9,86d02f6a8
5179,2.5,0.1,36332af6d
5180,2.4,0.3,094ba0325
5181,4.4,0.2,470e49e41
5182,1.5,0.3,9e6f98ce2
5183,0.2,0.2,36b20cfb5
5184,5.5,0.3,e9a47ac7a
5185,0.0,0.0,e7b44276b
5186,0.9,0.2,f31b6eda3
5187,3.0,0.0,046256943
5188,1.2,-0.3,4d28b3255
5189,2.6,0.1,0bdd7f7ac
5190,0.2,0.1,77653ab79
5191,2.8,0.0,39366118c
5192,1.1,0.3,b3bd4c99e
5193,0.9,0.9,804e56f9b
5194,3.2,0.2,4f60e910d
5195,1.1,0.0,414e5ba55
5196,3.2,0.5,a983562e5
5197,6.6,0.3,489d05a55
5198,0.8,0.8,7c8960273
5199,2.0,0.2,e50fb0c6c
5200,2.7,0.2,83705e888
5201,8.1,0.1,f95b27325
5202,3.0,0.3,3ea49aa4f
5203,2.4,0.2,b0a24f910
5204,2.0,0.1,fc93d7cc9
5205,1.9,0.3,9e5476a10
5206,1.2,0.4,16316fb49
5207,2.3,0.7,11960b9ed
5208,1.4,0.1,7f094e80c
5209,2.7,0.1,3d751fe45
5210,0.9,0.9,42dd3f3ff
5211,5.8,0.1,f489059e0
5212,4.1,0.3,5fe32151b
5213,2.2,0.5,e7b3f752a
5214,0.6,0.6,73680f695
5215,2.2,0.4,9031a7f4c
5216,1.3,0.3,f0063c5b6
5217,2.9,0.0,ce9332934
5218,0.9,0.9,576dcc546
5219,0.8,0.3,102c931d8
5220,2.7,0.4,134e12e92
5221,5.4,0.3,f91cc9f0d
5222,3.8,0.6,0deeed2d9
5223,3.8,0.4,bdb0f50e0
5224,8.6,0.1,c2aeb6a1f
5225,2.3,0.3,4f412d0fc
5226,1.7,-0.2,7131cab79
5227,1.4,0.7,396910627
5228,3.3,0.6,74084fa99
5229,0.2,0.1,c32f8daca
5230,1.6,0.0,2dc54e9fd
5231,1.0,0.5,25079d00a
5232,1.3,0.1,13a563b84
5233,2.3,0.0,1b9cedf4a
5234,0.8,0.0,6d9b202c9
5235,2.6,0.8,e3fb26abc
5236,1.2,0.1,5042c6414
5237,1.1,0.3,39a784870
5238,1.6,0.5,4e0a9cfec
5239,1.2,0.2,b05231f8c
5240,2.4,0.8,5a0d25864
5241,3.5,0.2,4a93b3e4e
5242,2.4,0.4,df4354823
5243,1.5,-0.3,13c67e713
5244,1.5,0.3,b26bf64a6
5245,2.8,0.3,f461cc30a
5246,1.0,0.3,b477ad589
5247,2.3,0.1,41e069381
5248,0.6,0.6,57b35b749
5249,1.6,0.5,906ee1877
5250,1.0,0.0,f0cd0a4cc
5251,0.6,0.6,e2e5b8ae2
5252,2.0,0.6,166345ac8
5253,0.3,-0.3,00eced1f0
5254,1.0,0.2,82db604c8
5255,1.9,0.0,8c9b5b646
5256,4.0,-0.3,ac1b33d79
5257,0.3,0.1,b940cf8b8
5258,2.0,0.1,b49312951
5259,2.8,0.4,e81c6347b
5260,2.1,0.2,ff50c6171
5261,0.2,0.2,09f31b13e
5262,2.4,0.0,8d3b5e6e9
5263,2.1,0.5,9180e09cb
5264,0.9,0.9,1b8fee68d
5265,1.3,-0.2,c4277da90
5266,2.9,0.4,8e343f4df
5267,4.7,0.2,dcd75bfdb
5268,4.5,0.3,60ce9e319
5269,1.3,0.1,8d25867cb
5270,1.6,0.1,68a6c1a24
5271,1.2,0.6,af3d7c201
5272,4.7,0.5,c0898504e
5273,4.8,0.4,62887c0ea
5274,2.1,0.7,afab70239
5275,0.4,0.4,d6715d925
5276,0.0,0.0,87975de34
5277,1.6,0.8,bec55c577
5278,2.7,0.3,c222a4955
5279,0.8,0.1,efda64fa5
5280,2.0,0.4,ee8c56246
5281,2.4,0.2,7f352f8dc
5282,2.6,0.3,eb1f2f2f0
5283,0.3,-0.3,e58a12b66
5284,3.6,0.2,7fe0a86f8
5285,4.1,0.0,492e0cc50
5286,2.4,0.8,106128c56
5287,0.9,-0.9,577de26db
5288,3.1,0.2,422059173
5289,1.5,0.0,9d6c6055b
5290,1.7,0.4,f8b975c1f
5291,1.5,0.0,484af2d62
5292,3.4,0.6,16ff0c687
5293,2.5,0.6,7aa0bcef5
5294,2.2,0.5,68b7c23f3
5295,1.8,0.1,dcb0314b0
5296,2.6,0.1,02d9e61ca
5297,2.2,0.3,7cc9b21fd
5298,2.5,0.2,304f1260c
5299,1.0,0.3,82f52a225
5300,0.9,0.9,39e9ecb70
5301,1.5,0.0,1035db262
5302,5.1,0.0,abfcb22bc
5303,2.5,0.8,962f76f58
5304,0.2,0.2,9c64232b3
5305,3.9,0.2,ab17ce306
5306,1.1,0.1,133c0e6b9
5307,2.8,0.4,d16562746
5308,3.9,0.4,bb16182f7
5309,1.6,0.8,18810b958
5310,0.7,0.3,38d0a0bab
5311,0.2,0.2,d8f35138d
5312,1.3,0.4,0f0f81a37
5313,0.5,0.1,fb1adae2d
5314,0.3,0.3,9242ba394
5315,0.3,0.3,1d90e5473
5316,1.8,0.4,700de2c49
5317,1.7,0.0,0adebbf21
5318,4.2,0.3,211b0aa56
5319,1.4,0.3,a372e8416
5320,4.6,0.6,3e6d8a2c9
5321,4.2,0.3,0b0d903f4
5322,0.6,0.6,80b657db1
5323,2.8,0.4,596d784b2
5324,0.9,0.9,43021e4ed
5325,1.9,0.3,faa9b9b84
5326,0.0,0.0,5a181c011
5327,0.0,0.0,1e6970298
5328,1.8,0.9,8daa38a67
5329,0.1,0.1,175c5bce0
5330,0.2,0.0,8e8779496
5331,1.2,0.6,5f9abe87c
5332,3.1,0.3,a2a899dab
5333,3.4,0.2,10516f3c6
5334,0.3,0.3,1246bed4f
5335,1.5,0.5,67e6db7dc
5336,3.9,0.3,257a99aa2
5337,1.7,0.0,4d1a986bb
5338,7.4,0.4,c6d879376
5339,0.8,0.4,9faeb952b
5340,5.1,0.2,24e0380f1
5341,1.6,-0.2,aaf465c30
5342,1.1,0.2,e6292a7b6
5343,0.0,0.0,034259113
5344,6.3,0.6,79420447a
5345,0.0,0.0,d4066ef07
5346,2.3,0.3,04c9a643d
5347,4.4,0.2,b2e46582a
5348,1.2,-0.3,9d2fb911c
5349,1.2,0.6,0f012474b
5350,2.5,0.2,8c7b2f093
5351,0.6,-0.6,e5cecf5df
5352,0.1,-0.1,9e058e06f
5353,1.4,0.2,11bb6fca2
5354,1.9,0.3,c30dd6e9a
5355,1.1,0.3,9104803d9
5356,3.2,0.5,938bcf142
5357,2.9,0.3,d4c153877
5358,0.7,0.7,75fccfb43
5359,3.3,0.1,8a9a4edd7
5360,2.2,0.7,a2b226c6c
5361,3.8,0.3,ff9d8cb25
5362,0.0,0.0,baf7a42fd
5363,2.3,0.4,2b5a3c81d
5364,1.1,0.2,5b729ae6c
5365,2.1,0.7,8b9a1b086
5366,0.1,0.1,ab1cfc949
5367,2.5,0.2,c70867d90
5368,3.0,-0.5,34d0c00d6
5369,5.4,0.0,c7e61f3c2
5370,0.9,0.9,5842f1ff5
5371,0.8,0.8,720db9cb3
5372,1.6,0.3,3d7204289
5373,1.6,0.8,04d25d8a7
5374,0.1,0.1,0f24b6cd6
5375,1.1,0.3,a484694a1
5376,1.9,0.0,51d880078
5377,4.8,0.2,7f9f1a2d0
5378,3.0,0.2,7f4e5c2a0
5379,1.4,0.7,4544aecf7
5380,0.3,0.0,23eddf1d8
5381,2.5,0.3,64568c4a6
5382,1.3,0.2,944db63df
5383,0.0,0.0,a45142177
5384,1.5,0.3,334975a99
5385,0.4,0.0,906308870
